Domain_id,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,daysOnMarket,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
36657.0,1725000.0,22.0,5500000.0,184000.0,1690000.0,20.0,29925000.0,1000000.0,3.0,2.0,36.0,,4.0,650.0,390.0
36697.0,3000000.0,38.0,6450000.0,1455000.0,2890000.0,56.0,6300000.0,1050000.0,11.0,7.0,35.0,,2.0,1375.0,650.0
41047.0,,9.0,1160000.0,605000.0,788000.0,18.0,1100000.0,550000.0,3.0,,,,6.0,920.0,380.0
8217.0,1718000.0,22.0,7350000.0,240000.0,1255000.0,49.0,2700000.0,150000.0,23.0,16.0,28.0,558.0,122.0,2600.0,46.0
13127.0,,4.0,6568000.0,877000.0,3563000.0,12.0,18000000.0,1550000.0,2.0,1.0,,895.0,27.0,2400.0,330.0
14717.0,1053000.0,52.0,2200000.0,311000.0,860000.0,112.0,2000000.0,155000.0,43.0,29.0,190.0,460.0,172.0,760.0,150.0
35997.0,1230000.0,20.0,2660000.0,770000.0,1150000.0,37.0,2600000.0,740000.0,14.0,9.0,,525.0,70.0,850.0,270.0
21037.0,1181000.0,33.0,3300000.0,695000.0,993000.0,60.0,2900000.0,389000.0,37.0,20.0,30.0,558.0,148.0,1500.0,325.0
14617.0,1160000.0,13.0,2900000.0,580000.0,1100000.0,19.0,5500000.0,379000.0,10.0,7.0,,550.0,72.0,900.0,265.0
25807.0,,5.0,638000.0,305000.0,490000.0,22.0,789000.0,28000.0,,,,350.0,41.0,900.0,35.0
33267.0,1880000.0,45.0,3530000.0,555000.0,1600000.0,78.0,3575000.0,450000.0,47.0,22.0,34.0,750.0,133.0,1600.0,375.0
12117.0,,5.0,1925000.0,330000.0,1390000.0,20.0,6800000.0,338000.0,1.0,,,675.0,18.0,1200.0,350.0
32107.0,,9.0,4350000.0,300000.0,2000000.0,29.0,4990000.0,295000.0,7.0,5.0,,580.0,53.0,1600.0,85.0
36897.0,,3.0,1763000.0,435000.0,560000.0,19.0,4850000.0,285000.0,1.0,1.0,,425.0,23.0,1200.0,45.0
43457.0,1280000.0,11.0,1950000.0,940000.0,1600000.0,31.0,2560000.0,395000.0,6.0,2.0,,535.0,48.0,2000.0,55.0
10867.0,913000.0,120.0,2277000.0,475000.0,850000.0,206.0,2600000.0,432000.0,37.0,24.0,35.0,475.0,135.0,900.0,350.0
10877.0,1170000.0,19.0,1538000.0,835000.0,1050000.0,27.0,1350000.0,800000.0,7.0,3.0,17.0,583.0,16.0,800.0,450.0
10887.0,1085000.0,35.0,2020000.0,662000.0,900000.0,64.0,1800000.0,565000.0,15.0,9.0,54.0,455.0,19.0,690.0,340.0
10897.0,902000.0,31.0,1358000.0,88000.0,830000.0,42.0,1350000.0,590000.0,10.0,8.0,14.0,500.0,20.0,680.0,350.0
18347.0,1085000.0,45.0,1800000.0,250000.0,985000.0,74.0,1700000.0,500000.0,27.0,24.0,25.0,450.0,29.0,700.0,360.0
34437.0,975000.0,39.0,1503000.0,670000.0,900000.0,78.0,1360000.0,620000.0,27.0,15.0,21.0,460.0,55.0,1200.0,330.0
21497.0,790000.0,53.0,3600000.0,500000.0,740000.0,79.0,3650000.0,434000.0,7.0,6.0,29.0,468.0,41.0,630.0,335.0
21527.0,,6.0,3150000.0,930000.0,1000000.0,13.0,3000000.0,650000.0,4.0,1.0,,,2.0,480.0,420.0
34397.0,1000000.0,68.0,2300000.0,475000.0,920000.0,134.0,4400000.0,470000.0,44.0,27.0,52.0,450.0,106.0,950.0,300.0
34477.0,1195000.0,45.0,2010000.0,680000.0,1100000.0,71.0,2388000.0,590000.0,22.0,15.0,34.0,555.0,22.0,850.0,390.0
42627.0,1356000.0,18.0,1935000.0,970000.0,1200000.0,27.0,1650000.0,780000.0,5.0,4.0,29.0,660.0,12.0,870.0,440.0
42617.0,,1.0,7200000.0,7200000.0,,4.0,8925000.0,1560000.0,,,,,,,
3337.0,841000.0,45.0,1303000.0,551000.0,870000.0,61.0,4500000.0,520000.0,30.0,20.0,37.0,440.0,61.0,590.0,330.0
3387.0,848000.0,26.0,1266000.0,517000.0,760000.0,38.0,980000.0,445000.0,10.0,8.0,24.0,450.0,30.0,570.0,350.0
11157.0,624000.0,78.0,1607000.0,290000.0,600000.0,181.0,3850000.0,250000.0,40.0,15.0,55.0,390.0,149.0,525.0,175.0
11187.0,750000.0,86.0,2200000.0,360000.0,700000.0,159.0,3700000.0,128000.0,45.0,27.0,38.0,390.0,99.0,600.0,150.0
2687.0,,,,,,3.0,4400000.0,2700000.0,,,,,,,
11977.0,1100000.0,35.0,1435000.0,744000.0,995000.0,38.0,1560000.0,80000.0,28.0,18.0,28.0,560.0,25.0,750.0,425.0
37157.0,800000.0,35.0,1200000.0,512000.0,700000.0,57.0,860000.0,399000.0,28.0,17.0,51.0,390.0,41.0,,320.0
21197.0,945000.0,104.0,6372000.0,560000.0,900000.0,200.0,5985000.0,500000.0,64.0,34.0,43.0,490.0,129.0,1695.0,350.0
30827.0,701000.0,80.0,1200000.0,480000.0,633000.0,188.0,1350000.0,65000.0,44.0,19.0,40.0,400.0,192.0,1695.0,250.0
30847.0,790000.0,22.0,1226000.0,460000.0,750000.0,39.0,1200000.0,450000.0,15.0,7.0,27.0,380.0,37.0,500.0,270.0
37117.0,836000.0,43.0,1475000.0,365000.0,750000.0,137.0,2700000.0,280000.0,33.0,15.0,98.0,410.0,165.0,700.0,165.0
11867.0,1036000.0,59.0,2003000.0,700000.0,970000.0,80.0,2500000.0,620000.0,33.0,22.0,24.0,538.0,28.0,780.0,340.0
13677.0,1223000.0,79.0,2530000.0,620000.0,1200000.0,102.0,2400000.0,570000.0,46.0,31.0,31.0,550.0,39.0,800.0,340.0
13687.0,1350000.0,18.0,1910000.0,975000.0,1235000.0,28.0,1850000.0,870000.0,7.0,6.0,23.0,,6.0,800.0,520.0
34117.0,,9.0,1960000.0,777000.0,1150000.0,16.0,2300000.0,720000.0,4.0,4.0,,,2.0,750.0,530.0
1677.0,,4.0,1700000.0,1535000.0,,4.0,1620000.0,1350000.0,,,,,1.0,800.0,800.0
10487.0,,6.0,1720000.0,1110000.0,,6.0,1580000.0,880000.0,1.0,1.0,,,,,
19387.0,935000.0,23.0,2015000.0,735000.0,930000.0,27.0,2000000.0,680000.0,3.0,2.0,27.0,,7.0,550.0,400.0
3947.0,,2.0,1076000.0,932000.0,,1.0,1100000.0,1100000.0,,,,,,,
20467.0,,2.0,3150000.0,2750000.0,,6.0,4500000.0,1800000.0,,,,,1.0,550.0,550.0
42907.0,,,,,,1.0,2350000.0,2350000.0,,,,,,,
32007.0,,2.0,1150000.0,950000.0,,6.0,2550000.0,820000.0,,,,,1.0,685.0,685.0
32887.0,,7.0,2750000.0,1125000.0,1598000.0,14.0,3250000.0,630000.0,,,,,1.0,750.0,750.0
36557.0,,,,,,1.0,920000.0,920000.0,,,,,,,
37267.0,,2.0,1480000.0,891000.0,,3.0,1250000.0,790000.0,,,,,,,
42957.0,,3.0,1065000.0,890000.0,,6.0,950000.0,830000.0,,,,,,,
45747.0,,3.0,2600000.0,1610000.0,1500000.0,14.0,4375000.0,458000.0,2.0,,,,,,
12307.0,740000.0,137.0,2670000.0,445000.0,685000.0,250.0,2100000.0,400000.0,21.0,14.0,22.0,420.0,143.0,850.0,345.0
26237.0,700000.0,107.0,1240000.0,365000.0,637000.0,218.0,3875000.0,360000.0,50.0,30.0,43.0,410.0,179.0,850.0,330.0
13867.0,700000.0,112.0,1330000.0,310000.0,600000.0,185.0,1500000.0,305000.0,82.0,60.0,78.0,400.0,209.0,1154.0,315.0
22937.0,715000.0,77.0,1320000.0,530000.0,650000.0,115.0,1492000.0,350000.0,62.0,33.0,46.0,375.0,141.0,650.0,300.0
26637.0,795000.0,84.0,1690000.0,490000.0,750000.0,115.0,1650000.0,150000.0,75.0,58.0,24.0,390.0,131.0,630.0,160.0
36827.0,735000.0,74.0,1360000.0,480000.0,650000.0,186.0,8200000.0,340000.0,57.0,35.0,42.0,420.0,139.0,700.0,325.0
39897.0,728000.0,56.0,1200000.0,478000.0,700000.0,74.0,2000000.0,440000.0,36.0,17.0,25.0,380.0,130.0,1776.0,8.0
44357.0,700000.0,149.0,1560000.0,340000.0,609000.0,722.0,1450000.0,200000.0,47.0,28.0,97.0,420.0,168.0,2511.0,320.0
44737.0,,1.0,2475000.0,2475000.0,544000.0,60.0,3900000.0,321000.0,,,,,,,
45527.0,,2.0,1750000.0,1675000.0,,3.0,1800000.0,600000.0,1.0,1.0,,,,,
12477.0,645000.0,87.0,1800000.0,279000.0,663000.0,171.0,1850000.0,74000.0,2.0,,35.0,410.0,49.0,550.0,310.0
1847.0,,1.0,813000.0,813000.0,,2.0,775000.0,695000.0,,,,,,,
12497.0,,1.0,525000.0,525000.0,,1.0,500000.0,500000.0,,,,,,,
12507.0,,1.0,812000.0,812000.0,,1.0,780000.0,780000.0,,,,,,,
12517.0,,,,,,1.0,599000.0,599000.0,,,,,,,
45707.0,,9.0,930000.0,545000.0,625000.0,16.0,930000.0,289000.0,,,,,4.0,460.0,430.0
45717.0,,,,,,1.0,975000.0,975000.0,,,,,,,
52107.0,,,,,,1.0,345000.0,345000.0,,,,,,,
30867.0,,2.0,540000.0,435000.0,,3.0,511000.0,435000.0,,,,,,,
42517.0,680000.0,125.0,4100000.0,340000.0,630000.0,263.0,2250000.0,237000.0,2.0,1.0,27.0,400.0,90.0,550.0,310.0
6747.0,,3.0,1200000.0,850000.0,,2.0,1250000.0,1150000.0,1.0,1.0,,,,,
23207.0,,1.0,720000.0,720000.0,,1.0,690000.0,690000.0,1.0,1.0,,,,,
30717.0,,1.0,900000.0,900000.0,,,,,,,,,,,
34767.0,,1.0,1490000.0,1490000.0,,2.0,1395000.0,825000.0,,,,,1.0,295.0,295.0
42577.0,,,,,,1.0,789000.0,789000.0,,,,,,,
29957.0,,,,,,1.0,1300000.0,1300000.0,,,,,1.0,460.0,460.0
40637.0,530000.0,19.0,765000.0,390000.0,547000.0,31.0,950000.0,380000.0,1.0,1.0,,410.0,11.0,500.0,70.0
11317.0,,1.0,840000.0,840000.0,,2.0,1750000.0,775000.0,,,,,1.0,340.0,340.0
15677.0,,1.0,797000.0,797000.0,,1.0,770000.0,770000.0,,,,,,,
15797.0,,,,,,2.0,2900000.0,1180000.0,,,,,,,
33347.0,,3.0,950000.0,350000.0,,3.0,775000.0,380000.0,,,,,,,
40007.0,,,,,,1.0,1350000.0,1350000.0,,,,,1.0,440.0,440.0
45677.0,728000.0,18.0,1100000.0,526000.0,650000.0,30.0,980000.0,285000.0,,,26.0,,1.0,340.0,340.0
22457.0,,2.0,1225000.0,425000.0,,2.0,1200000.0,395000.0,,,,,1.0,510.0,510.0
24327.0,580000.0,21.0,1200000.0,460000.0,546000.0,34.0,1250000.0,390000.0,,,11.0,,5.0,420.0,335.0
28477.0,,,,,,1.0,,,,,,,,,
33137.0,,2.0,1045000.0,810000.0,,3.0,950000.0,490000.0,,,,,1.0,360.0,360.0
33147.0,,,,,,1.0,980000.0,980000.0,,,,,,,
30267.0,,1.0,515000.0,515000.0,,,,,,,,,,,
30287.0,,3.0,849000.0,450000.0,,2.0,695000.0,420000.0,,,,,3.0,650.0,370.0
39977.0,,3.0,800000.0,295000.0,,5.0,810000.0,355000.0,,,,,,,
14947.0,786000.0,191.0,3725000.0,300000.0,700000.0,294.0,3700000.0,91000.0,55.0,37.0,29.0,450.0,229.0,1150.0,155.0
15027.0,1335000.0,83.0,6500000.0,685000.0,1153000.0,130.0,15000000.0,600000.0,13.0,11.0,26.0,550.0,53.0,1950.0,300.0
35867.0,853000.0,94.0,2302000.0,451000.0,790000.0,124.0,1970000.0,410000.0,27.0,19.0,23.0,460.0,85.0,895.0,249.0
8507.0,700000.0,81.0,857000.0,425000.0,665000.0,145.0,900000.0,340000.0,4.0,1.0,26.0,440.0,69.0,550.0,350.0
15007.0,613000.0,40.0,730000.0,435000.0,550000.0,54.0,700000.0,430000.0,18.0,14.0,30.0,380.0,43.0,450.0,260.0
17297.0,1001000.0,82.0,1810000.0,635000.0,890000.0,117.0,3150000.0,570000.0,59.0,41.0,38.0,480.0,90.0,1200.0,360.0
5807.0,1055000.0,13.0,2045000.0,790000.0,1000000.0,16.0,1700000.0,710000.0,7.0,6.0,,480.0,13.0,750.0,340.0
18387.0,1580000.0,18.0,2800000.0,765000.0,1335000.0,31.0,2600000.0,620000.0,14.0,10.0,39.0,485.0,45.0,1100.0,90.0
41617.0,1142000.0,14.0,3400000.0,695000.0,1150000.0,19.0,3400000.0,695000.0,10.0,4.0,90.0,520.0,23.0,675.0,350.0
13037.0,2668000.0,20.0,9400000.0,1390000.0,2300000.0,24.0,3800000.0,1100000.0,14.0,11.0,41.0,490.0,17.0,1050.0,104.0
34817.0,1216000.0,34.0,2200000.0,728000.0,1150000.0,55.0,2200000.0,650000.0,24.0,12.0,43.0,500.0,48.0,780.0,375.0
18397.0,884000.0,34.0,1250000.0,610000.0,840000.0,46.0,2000000.0,460000.0,19.0,13.0,28.0,475.0,69.0,810.0,93.0
18427.0,770000.0,35.0,1350000.0,528000.0,700000.0,46.0,1350000.0,92000.0,23.0,19.0,32.0,400.0,53.0,590.0,87.0
3787.0,,9.0,1261000.0,752000.0,890000.0,18.0,2300000.0,550000.0,7.0,7.0,,469.0,15.0,860.0,320.0
19767.0,1510000.0,36.0,4525000.0,820000.0,1350000.0,69.0,6100000.0,649000.0,31.0,18.0,26.0,525.0,98.0,1500.0,104.0
19787.0,2075000.0,18.0,6000000.0,1674000.0,2330000.0,23.0,3095000.0,1600000.0,14.0,11.0,,625.0,10.0,720.0,295.0
27387.0,1155000.0,34.0,2570000.0,585000.0,1000000.0,54.0,3150000.0,580000.0,17.0,13.0,34.0,520.0,29.0,1000.0,420.0
42887.0,1020000.0,31.0,1280000.0,510000.0,785000.0,37.0,1200000.0,480000.0,27.0,22.0,20.0,450.0,29.0,650.0,350.0
42897.0,913000.0,14.0,1450000.0,760000.0,890000.0,18.0,1220000.0,590000.0,10.0,9.0,,428.0,18.0,650.0,330.0
24457.0,1200000.0,13.0,2400000.0,565000.0,1113000.0,20.0,4000000.0,550000.0,9.0,5.0,37.0,480.0,11.0,640.0,350.0
25957.0,475000.0,52.0,1320000.0,305000.0,469000.0,96.0,4988000.0,280000.0,14.0,5.0,30.0,325.0,105.0,450.0,260.0
22327.0,515000.0,69.0,1180000.0,370000.0,500000.0,110.0,1500000.0,43000.0,7.0,6.0,27.0,340.0,56.0,400.0,270.0
26007.0,550000.0,62.0,1100000.0,325000.0,537000.0,95.0,2500000.0,310000.0,15.0,8.0,26.0,350.0,63.0,450.0,270.0
40367.0,,,,,,5.0,3800000.0,1350000.0,,,,,1.0,650.0,650.0
25997.0,498000.0,84.0,950000.0,340000.0,544000.0,246.0,1500000.0,245000.0,25.0,15.0,56.0,328.0,160.0,460.0,270.0
6207.0,575000.0,65.0,1130000.0,401000.0,540000.0,103.0,1450000.0,240000.0,2.0,1.0,18.0,360.0,81.0,522.0,300.0
14147.0,,1.0,1500000.0,1500000.0,,1.0,110000.0,110000.0,,,,,,,
14157.0,700000.0,21.0,960000.0,490000.0,664000.0,44.0,979000.0,289000.0,,,49.0,455.0,16.0,650.0,375.0
25107.0,615000.0,14.0,932000.0,550000.0,568000.0,294.0,930000.0,239000.0,1.0,,,363.0,44.0,450.0,330.0
28147.0,,1.0,617000.0,617000.0,,7.0,8500000.0,550000.0,,,,,2.0,750.0,345.0
45307.0,560000.0,149.0,915000.0,387000.0,540000.0,551.0,983000.0,226000.0,17.0,15.0,43.0,350.0,296.0,550.0,285.0
32897.0,,,,,639000.0,130.0,916000.0,449000.0,,,,,1.0,450.0,450.0
34697.0,615000.0,24.0,840000.0,503000.0,532000.0,342.0,2000000.0,194000.0,5.0,1.0,45.0,390.0,64.0,750.0,310.0
27707.0,860000.0,99.0,2020000.0,555000.0,795000.0,150.0,2100000.0,370000.0,17.0,9.0,29.0,460.0,76.0,800.0,350.0
12147.0,,2.0,680000.0,455000.0,,4.0,895000.0,460000.0,,,,,,,
18937.0,,5.0,1480000.0,700000.0,,6.0,1650000.0,600000.0,,,,,,,
23247.0,755000.0,12.0,1420000.0,576000.0,720000.0,17.0,1550000.0,560000.0,,,25.0,,1.0,375.0,375.0
36087.0,815000.0,12.0,1370000.0,460000.0,750000.0,15.0,1640000.0,650000.0,,,11.0,,1.0,350.0,350.0
36097.0,,3.0,770000.0,638000.0,,5.0,1150000.0,600000.0,,,,,,,
42097.0,,1.0,1690000.0,1690000.0,,1.0,1580000.0,1580000.0,,,,,,,
42107.0,900000.0,11.0,1820000.0,765000.0,763000.0,22.0,1720000.0,650000.0,,,10.0,,2.0,890.0,315.0
44987.0,745000.0,21.0,1550000.0,580000.0,680000.0,23.0,2200000.0,315000.0,,,18.0,,,,
3617.0,806000.0,15.0,1440000.0,440000.0,750000.0,29.0,1370000.0,360000.0,1.0,1.0,12.0,520.0,11.0,665.0,460.0
3627.0,,1.0,1050000.0,1050000.0,,7.0,1100000.0,790000.0,,,,,3.0,630.0,530.0
3637.0,,5.0,1465000.0,1028000.0,1025000.0,12.0,3950000.0,780000.0,,,,,1.0,530.0,530.0
39517.0,950000.0,12.0,1373000.0,638000.0,850000.0,19.0,1190000.0,135000.0,,,16.0,,2.0,470.0,365.0
13167.0,720000.0,11.0,912000.0,475000.0,750000.0,13.0,1450000.0,490000.0,,,15.0,,1.0,380.0,380.0
25677.0,,5.0,1250000.0,430000.0,,7.0,1200000.0,350000.0,,,,,1.0,290.0,290.0
26667.0,625000.0,13.0,800000.0,400000.0,580000.0,15.0,750000.0,470000.0,,,8.0,,,,
42407.0,753000.0,14.0,1175000.0,525000.0,650000.0,23.0,1100000.0,500000.0,1.0,,32.0,,2.0,485.0,340.0
43357.0,,5.0,920000.0,700000.0,,8.0,790000.0,508000.0,,,,,2.0,450.0,280.0
9137.0,905000.0,66.0,2850000.0,655000.0,840000.0,101.0,3100000.0,530000.0,9.0,5.0,28.0,470.0,45.0,950.0,390.0
9167.0,,1.0,1255000.0,1255000.0,,4.0,3500000.0,1050000.0,,,,,,,
37657.0,,,,,,2.0,3250000.0,1300000.0,,,,,,,
45657.0,872000.0,24.0,2102000.0,650000.0,800000.0,26.0,2200000.0,595000.0,2.0,2.0,21.0,,4.0,1250.0,415.0
9947.0,,7.0,965000.0,797000.0,790000.0,12.0,1100000.0,580000.0,1.0,1.0,,,3.0,500.0,400.0
17437.0,,1.0,2130000.0,2130000.0,,4.0,3300000.0,2050000.0,,,,,,,
14457.0,1180000.0,15.0,1915000.0,900000.0,1125000.0,20.0,3242000.0,790000.0,,,22.0,,2.0,1100.0,650.0
15477.0,890000.0,11.0,1225000.0,535000.0,800000.0,21.0,1250000.0,520000.0,,,33.0,,5.0,500.0,380.0
20337.0,1100000.0,11.0,1650000.0,710000.0,1050000.0,15.0,3500000.0,675000.0,1.0,1.0,,,5.0,625.0,360.0
20347.0,,6.0,1438000.0,785000.0,800000.0,13.0,1500000.0,400000.0,1.0,,,,1.0,575.0,575.0
23747.0,860000.0,88.0,2100000.0,446000.0,790000.0,142.0,1800000.0,88000.0,7.0,5.0,21.0,440.0,34.0,680.0,375.0
27267.0,885000.0,13.0,1770000.0,715000.0,800000.0,21.0,1580000.0,600000.0,,,13.0,,3.0,850.0,500.0
27397.0,900000.0,27.0,1575000.0,698000.0,870000.0,44.0,7275000.0,620000.0,2.0,,28.0,430.0,11.0,745.0,370.0
28157.0,,6.0,1500000.0,860000.0,1048000.0,12.0,2200000.0,720000.0,,,,,2.0,750.0,450.0
31667.0,1288000.0,10.0,1600000.0,456000.0,1100000.0,23.0,2350000.0,450000.0,,,,,6.0,825.0,330.0
35697.0,,6.0,2800000.0,790000.0,1190000.0,11.0,5700000.0,710000.0,,,,,1.0,575.0,575.0
36387.0,,3.0,1460000.0,680000.0,,5.0,1575000.0,680000.0,,,,,1.0,700.0,700.0
39857.0,,1.0,1015000.0,1015000.0,,5.0,2450000.0,730000.0,,,,,1.0,460.0,460.0
41407.0,915000.0,33.0,1560000.0,660000.0,803000.0,49.0,1400000.0,100000.0,3.0,2.0,19.0,510.0,12.0,700.0,385.0
36297.0,389000.0,192.0,890000.0,137000.0,385000.0,247.0,1500000.0,175000.0,5.0,3.0,38.0,360.0,241.0,,210.0
1427.0,,1.0,600000.0,600000.0,,1.0,580000.0,580000.0,,,,,,,
21237.0,675000.0,34.0,1400000.0,380000.0,601000.0,63.0,3000000.0,175000.0,2.0,1.0,40.0,465.0,28.0,625.0,260.0
21287.0,,3.0,1070000.0,435000.0,,2.0,,,2.0,2.0,,,1.0,280.0,280.0
31787.0,,4.0,670000.0,330000.0,,6.0,850000.0,300000.0,,,,,,,
36317.0,,1.0,806000.0,806000.0,,3.0,1410000.0,750000.0,,,,,3.0,540.0,280.0
36337.0,,7.0,1065000.0,500000.0,,3.0,1090000.0,825000.0,1.0,1.0,,,6.0,500.0,390.0
1537.0,,2.0,845000.0,220000.0,,1.0,750000.0,750000.0,,,,,,,
27737.0,376000.0,44.0,650000.0,79000.0,440000.0,87.0,660000.0,30000.0,2.0,1.0,52.0,335.0,22.0,450.0,200.0
41247.0,,3.0,580000.0,350000.0,,3.0,535000.0,370000.0,,,,,1.0,340.0,340.0
7447.0,,1.0,340000.0,340000.0,,,,,,,,,1.0,280.0,280.0
10057.0,,1.0,695000.0,695000.0,,3.0,1050000.0,695000.0,,,,,,,
17957.0,,,,,,1.0,730000.0,730000.0,,,,,,,
39327.0,438000.0,18.0,900000.0,252000.0,443000.0,60.0,730000.0,245000.0,,,,400.0,17.0,550.0,300.0
29237.0,,2.0,560000.0,330000.0,,5.0,610000.0,400000.0,,,,,2.0,320.0,300.0
29267.0,,1.0,265000.0,265000.0,,1.0,255000.0,255000.0,,,,,,,
22367.0,365000.0,35.0,960000.0,196000.0,436000.0,61.0,800000.0,31000.0,,,76.0,300.0,13.0,430.0,16.0
22977.0,,1.0,480000.0,480000.0,,1.0,475000.0,475000.0,,,,,,,
26337.0,,5.0,490000.0,255000.0,,6.0,1280000.0,175000.0,,,,,,,
40337.0,,4.0,615000.0,275000.0,,4.0,590000.0,285000.0,1.0,1.0,,,2.0,350.0,350.0
40347.0,,,,,,1.0,465000.0,465000.0,,,,,,,
40507.0,1350000.0,93.0,5800000.0,780000.0,1260000.0,136.0,5700000.0,682000.0,15.0,9.0,27.0,650.0,90.0,980.0,300.0
3727.0,,3.0,4120000.0,1400000.0,,7.0,4000000.0,1250000.0,,,,,,,
3817.0,,1.0,3100000.0,3100000.0,,1.0,2700000.0,2700000.0,,,,,,,
19897.0,1313000.0,12.0,1935000.0,935000.0,1363000.0,22.0,4450000.0,900000.0,7.0,4.0,,720.0,15.0,1100.0,610.0
737.0,,5.0,2350000.0,124000.0,,9.0,3500000.0,950000.0,,,,,,,
4417.0,,,,,,1.0,3400000.0,3400000.0,,,,,,,
13187.0,,1.0,4500000.0,4500000.0,,1.0,4000000.0,4000000.0,,,,,,,
14207.0,,7.0,10000000.0,1830000.0,,5.0,10000000.0,1800000.0,1.0,,,,,,
27147.0,,1.0,2515000.0,2515000.0,,1.0,1900000.0,1900000.0,,,,,,,
1247.0,1893000.0,26.0,4330000.0,680000.0,1763000.0,39.0,5000000.0,1200000.0,8.0,6.0,23.0,,5.0,670.0,550.0
43267.0,,,,,,1.0,3200000.0,3200000.0,,,,,,,
44087.0,680000.0,19.0,1825000.0,485000.0,668000.0,21.0,1800000.0,460000.0,1.0,1.0,22.0,400.0,13.0,520.0,310.0
44097.0,,1.0,1400000.0,1400000.0,,3.0,3000000.0,1400000.0,,,,,,,
3117.0,,1.0,695000.0,695000.0,,2.0,695000.0,435000.0,,,,,,,
29427.0,,,,,,1.0,1400000.0,1400000.0,,,,,,,
11437.0,,,,,,1.0,880000.0,880000.0,,,,,,,
32387.0,,1.0,1995000.0,1995000.0,,1.0,1995000.0,1995000.0,,,,,1.0,700.0,700.0
15597.0,,3.0,1950000.0,1370000.0,,6.0,2200000.0,1300000.0,,,,,1.0,680.0,680.0
27117.0,,3.0,2280000.0,1450000.0,,1.0,1100000.0,1100000.0,,,,,,,
27867.0,,5.0,1475000.0,680000.0,,4.0,1000000.0,900000.0,3.0,3.0,,,1.0,550.0,550.0
24367.0,1890000.0,16.0,6100000.0,1115000.0,1800000.0,18.0,4000000.0,848000.0,10.0,3.0,28.0,,1.0,725.0,725.0
42697.0,630000.0,149.0,3501000.0,260000.0,628000.0,222.0,4725000.0,79000.0,40.0,27.0,35.0,450.0,106.0,,260.0
11637.0,573000.0,16.0,1160000.0,380000.0,525000.0,25.0,1100000.0,300000.0,2.0,1.0,39.0,,4.0,580.0,480.0
7347.0,,4.0,1050000.0,720000.0,,4.0,1000000.0,670000.0,,,,,,,
44237.0,,,,,,2.0,545000.0,435000.0,,,,,1.0,430.0,430.0
44607.0,,3.0,1450000.0,660000.0,,5.0,1470000.0,650000.0,1.0,1.0,,,,,
19437.0,,,,,,3.0,1200000.0,115000.0,,,,,1.0,470.0,470.0
22147.0,,8.0,650000.0,320000.0,590000.0,12.0,3000000.0,390000.0,1.0,1.0,,,1.0,350.0,350.0
3087.0,,,,,,1.0,500000.0,500000.0,,,,,,,
26247.0,,,,,,1.0,1395000.0,1395000.0,,,,,3.0,2800.0,295.0
29657.0,606000.0,18.0,1275000.0,390000.0,620000.0,49.0,1750000.0,90000.0,,,84.0,1260.0,20.0,6500.0,95.0
28017.0,560000.0,11.0,795000.0,435000.0,595000.0,19.0,830000.0,458000.0,,,,,6.0,450.0,250.0
5937.0,1188000.0,11.0,3500000.0,745000.0,1350000.0,34.0,3450000.0,730000.0,,,,,1.0,500.0,500.0
15037.0,,2.0,1005000.0,680000.0,,2.0,990000.0,739000.0,,,,,,,
17917.0,,2.0,730000.0,620000.0,,4.0,2600000.0,900000.0,,,,,,,
19167.0,,2.0,1320000.0,500000.0,,9.0,1900000.0,260000.0,1.0,1.0,,,,,
6527.0,,1.0,2200000.0,2200000.0,,1.0,2500000.0,2500000.0,,,,,,,
33187.0,,7.0,1420000.0,660000.0,978000.0,12.0,1540000.0,610000.0,,,,,1.0,510.0,510.0
39377.0,,2.0,960000.0,705000.0,,5.0,960000.0,550000.0,,,,,,,
39407.0,,6.0,1375000.0,450000.0,680000.0,15.0,1990000.0,450000.0,,,,,2.0,550.0,330.0
42077.0,,3.0,1300000.0,995000.0,,7.0,1710000.0,880000.0,,,,,1.0,600.0,600.0
857.0,602000.0,18.0,1220000.0,350000.0,585000.0,25.0,1300000.0,335000.0,1.0,1.0,24.0,,5.0,450.0,320.0
2077.0,,6.0,1500000.0,590000.0,670000.0,15.0,1650000.0,470000.0,,,,,2.0,485.0,430.0
8557.0,,3.0,1480000.0,930000.0,,4.0,1400000.0,860000.0,,,,,,,
9187.0,,1.0,955000.0,955000.0,,4.0,1250000.0,590000.0,,,,,1.0,650.0,650.0
18247.0,770000.0,39.0,1900000.0,510000.0,750000.0,74.0,2990000.0,360000.0,2.0,,24.0,,6.0,1200.0,360.0
28437.0,,2.0,1400000.0,1220000.0,,2.0,1480000.0,1175000.0,,,,,,,
40357.0,,2.0,1490000.0,932000.0,,3.0,1380000.0,795000.0,,,,,,,
7377.0,,3.0,986000.0,545000.0,,5.0,985000.0,545000.0,,,,,1.0,450.0,450.0
25517.0,,3.0,1250000.0,635000.0,980000.0,14.0,1750000.0,535000.0,,,,,,,
13477.0,483000.0,14.0,2125000.0,315000.0,485000.0,21.0,1500000.0,339000.0,,,,,1.0,380.0,380.0
