Domain_id,streetNumber,streetName,streetType,geoLocation,propertyType,bedrooms,bathrooms,carspaces,propertyDetailsUrl,price,unitNumber,second_ID,canonicalUrl,areaSize,photos
8967.0,41,Harpley,St,"{'latitude': -37.9738122, 'longitude': 145.0719841}",Townhouse,2.0,2.0,2.0,https://www.domain.com.au/41-harpley-street-cheltenham-vic-3192-2017650696,1200000.0,,WK-5932-SO,https://www.domain.com.au/property-profile/41-harpley-street-cheltenham-vic-3192,256.0,https://bucket-api.domain.com.au/v1/bucket/image/2017650696_1_1_220309_045526-w6005-h4006
8967.0,15,Maude,St,"{'latitude': -37.96414, 'longitude': 145.0551302}",Unit,2.0,2.0,1.0,https://www.domain.com.au/303-15-maude-street-cheltenham-vic-3192-2017650645,619500.0,303,JH-8287-QR,0,0.0,0
8967.0,13,Stuart,Av,"{'latitude': -37.9600314, 'longitude': 145.0445362}",Townhouse,3.0,1.0,2.0,https://www.domain.com.au/2-13-15-stuart-avenue-cheltenham-vic-3192-2017661657,1420000.0,2,NQ-4405-NA,https://www.domain.com.au/property-profile/13-stuart-avenue-cheltenham-vic-3192,312.0,0
8967.0,24b,Wembley,Av,"{'latitude': -37.9620072, 'longitude': 145.0456124}",Townhouse,4.0,3.0,2.0,https://www.domain.com.au/24b-wembley-avenue-cheltenham-vic-3192-2017650782,1770000.0,,RS-4535-ZR,https://www.domain.com.au/property-profile/24b-wembley-avenue-cheltenham-vic-3192,336.0,https://bucket-api.domain.com.au/v1/bucket/image/2017650782_1_1_220309_050825-w1600-h1065
8967.0,44,Wilson,St,"{'latitude': -37.9609451, 'longitude': 145.0599035}",Unit,2.0,1.0,3.0,https://www.domain.com.au/2-44-wilson-street-cheltenham-vic-3192-2017662115,866000.0,2,QD-1681-EX,https://www.domain.com.au/property-profile/44-wilson-street-cheltenham-vic-3192,797.0,0
9367.0,48,Monash,Cr,"{'latitude': -37.9445071, 'longitude': 145.1335742}",House,3.0,1.0,7.0,https://www.domain.com.au/48-monash-crescent-clayton-south-vic-3169-2017646550,954000.0,,SQ-4227-LF,https://www.domain.com.au/property-profile/48-monash-crescent-clayton-south-vic-3169,558.0,https://bucket-api.domain.com.au/v1/bucket/image/2017646550_1_1_220308_032427-w1600-h1067
26087.0,3,Avenza,St,"{'latitude': -37.981831, 'longitude': 145.075844}",House,3.0,1.0,2.0,https://www.domain.com.au/3-avenza-street-mentone-vic-3194-2017649290,1610000.0,,VG-2036-AX,https://www.domain.com.au/property-profile/3-avenza-street-mentone-vic-3194,809.0,https://bucket-api.domain.com.au/v1/bucket/image/2017649290_1_1_220309_012818-w1600-h1067
26087.0,41A,Beach,Rd,"{'latitude': -37.9857967, 'longitude': 145.0533653}",House,3.0,2.0,4.0,https://www.domain.com.au/41a-beach-road-mentone-vic-3194-2017653043,2750000.0,,BX-0511-QO,https://www.domain.com.au/property-profile/41a-beach-road-mentone-vic-3194,587.0,https://bucket-api.domain.com.au/v1/bucket/image/2017653043_1_1_220310_011438-w1500-h999
26087.0,93,Glenelg,Dr,"{'latitude': -37.9753362, 'longitude': 145.0770984}",House,4.0,3.0,2.0,https://www.domain.com.au/93-glenelg-drive-mentone-vic-3194-2017646690,1591000.0,,LB-2303-LX,https://www.domain.com.au/property-profile/93-glenelg-drive-mentone-vic-3194,595.0,https://bucket-api.domain.com.au/v1/bucket/image/2017646690_1_1_220308_052040-w1400-h933
26087.0,76,Nepean,Hwy,"{'latitude': -37.9794023, 'longitude': 145.0683303}",House,2.0,1.0,1.0,https://www.domain.com.au/76-nepean-highway-mentone-vic-3194-2017650334,935000.0,,SB-0894-CJ,https://www.domain.com.au/property-profile/76-nepean-highway-mentone-vic-3194,427.0,https://bucket-api.domain.com.au/v1/bucket/image/2017650334_2_1_220309_040926-w2000-h1333
26087.0,5,Olive,Gr,"{'latitude': -37.9852743, 'longitude': 145.078568}",Unit,2.0,1.0,1.0,https://www.domain.com.au/5-5-olive-grove-mentone-vic-3194-2017646316,572000.0,5,GA-2003-OS,https://www.domain.com.au/property-profile/5-olive-grove-mentone-vic-3194,100.0,0
26087.0,14,Shearman,Cr,"{'latitude': -37.97834, 'longitude': 145.0576302}",House,4.0,2.0,2.0,https://www.domain.com.au/14-shearman-crescent-mentone-vic-3194-2017638846,1900000.0,,NZ-3176-KI,https://www.domain.com.au/property-profile/14-shearman-crescent-mentone-vic-3194,794.0,https://bucket-api.domain.com.au/v1/bucket/image/2017638846_11_1_220303_105920-w1600-h1067
26087.0,12,Wakool,Av,"{'latitude': -37.982827, 'longitude': 145.054231}",House,3.0,2.0,1.0,https://www.domain.com.au/12-wakool-avenue-mentone-vic-3194-2017654387,2100000.0,,JA-0466-FA,https://www.domain.com.au/property-profile/12-wakool-avenue-mentone-vic-3194,697.0,https://bucket-api.domain.com.au/v1/bucket/image/2017654387_1_1_220310_043720-w1600-h1067
27577.0,1,Alison,St,"{'latitude': -37.943365299999996, 'longitude': 145.0427848}",Villa,2.0,1.0,1.0,https://www.domain.com.au/2-1-alison-street-moorabbin-vic-3189-2017642901,670000.0,2,BH-9085-UU,https://www.domain.com.au/property-profile/1-alison-street-moorabbin-vic-3189,98.0,0
27577.0,50,Barilla,Rd,"{'latitude': -37.9415601, 'longitude': 145.0470952}",Unit,2.0,1.0,1.0,https://www.domain.com.au/8-50-barilla-road-moorabbin-vic-3189-2017648862,837000.0,8,GZ-5017-OH,https://www.domain.com.au/property-profile/50-barilla-road-moorabbin-vic-3189,213.0,0
27577.0,35,Fiddes,St,"{'latitude': -37.936565, 'longitude': 145.047591}",Townhouse,3.0,1.0,1.0,https://www.domain.com.au/1-35-fiddes-street-moorabbin-vic-3189-2017645912,1070000.0,1,BD-9905-NR,https://www.domain.com.au/property-profile/35-fiddes-street-moorabbin-vic-3189,199.0,0
27577.0,1b,Genoa,St,"{'latitude': -37.9423316, 'longitude': 145.0550082}",Townhouse,3.0,2.0,2.0,https://www.domain.com.au/1b-genoa-street-moorabbin-vic-3189-2017643221,880000.0,,DT-4854-PM,https://www.domain.com.au/property-profile/1b-genoa-street-moorabbin-vic-3189,165.0,https://bucket-api.domain.com.au/v1/bucket/image/2017643221_1_1_220307_021311-w2000-h1333
27817.0,34b,Barkly,St,"{'latitude': -38.0019329, 'longitude': 145.0873091}",Townhouse,3.0,2.0,2.0,https://www.domain.com.au/34b-barkly-street-mordialloc-vic-3195-2017638805,1070000.0,,YF-3004-YT,https://www.domain.com.au/property-profile/34b-barkly-street-mordialloc-vic-3195,144.0,https://bucket-api.domain.com.au/v1/bucket/image/2017638805_1_1_220303_105421-w1600-h1067
27817.0,118,Chute,St,"{'latitude': -37.9986978, 'longitude': 145.0942637}",House,4.0,2.0,2.0,https://www.domain.com.au/118-chute-street-mordialloc-vic-3195-2017640651,1415000.0,,LP-4481-PM,https://www.domain.com.au/property-profile/118-chute-street-mordialloc-vic-3195,575.0,https://bucket-api.domain.com.au/v1/bucket/image/2017640651_1_1_220304_051807-w1600-h1067
27817.0,90,McDonald,St,"{'latitude': -38.002047, 'longitude': 145.095094}",Unit,2.0,1.0,1.0,https://www.domain.com.au/3-90-mcdonald-street-mordialloc-vic-3195-2017642864,760000.0,3,IO-4866-CU,https://www.domain.com.au/property-profile/90-mcdonald-street-mordialloc-vic-3195,197.0,0
32097.0,6,Beacon,St,"{'latitude': -37.9893403, 'longitude': 145.0827955}",House,3.0,1.0,2.0,https://www.domain.com.au/6-beacon-street-parkdale-vic-3195-2017641526,1810000.0,,IA-1039-JW,https://www.domain.com.au/property-profile/6-beacon-street-parkdale-vic-3195,1033.0,https://bucket-api.domain.com.au/v1/bucket/image/2017641526_1_1_220304_105110-w1600-h1067
32097.0,7,Dickens,St,"{'latitude': -37.990795, 'longitude': 145.071306}",House,3.0,2.0,2.0,https://www.domain.com.au/7-dickens-street-parkdale-vic-3195-2017654488,2175000.0,,MK-0278-JL,https://www.domain.com.au/property-profile/7-dickens-street-parkdale-vic-3195,789.0,https://bucket-api.domain.com.au/v1/bucket/image/2017654488_1_1_220310_045112-w1600-h1068
32097.0,26,The Corso,,"{'latitude': -37.993307, 'longitude': 145.0722954}",Townhouse,3.0,1.0,2.0,https://www.domain.com.au/2-26-the-corso-parkdale-vic-3195-2017640680,1420000.0,2,PI-2939-TR,https://www.domain.com.au/property-profile/22-na-botto-court-morphettville-sa-5043,0.0,0
5327.0,1,Central,Av,"{'latitude': -37.857026, 'longitude': 145.2839954}",Townhouse,3.0,2.0,1.0,https://www.domain.com.au/4-1-central-avenue-boronia-vic-3155-2017647794,695000.0,4,NL-3495-HY,https://www.domain.com.au/property-profile/1-central-avenue-boronia-vic-3155,1014.0,https://bucket-api.domain.com.au/v1/bucket/image/w800-h600-6860724_1_pi_150302_051033
5327.0,60,Gertonia,Av,"{'latitude': -37.8651507, 'longitude': 145.2612176}",House,3.0,1.0,2.0,https://www.domain.com.au/60-gertonia-avenue-boronia-vic-3155-2017647188,1002000.0,,OS-5665-ZF,https://www.domain.com.au/property-profile/60-gertonia-avenue-boronia-vic-3155,2106.0,https://bucket-api.domain.com.au/v1/bucket/image/2017647188_1_1_220308_051033-w2000-h1333
5327.0,43,Narcissus,Av,"{'latitude': -37.8681836, 'longitude': 145.2801529}",Unit,3.0,1.0,2.0,https://www.domain.com.au/3-43-narcissus-avenue-boronia-vic-3155-2017646634,738000.0,3,KR-3942-YN,https://www.domain.com.au/property-profile/43-narcissus-avenue-boronia-vic-3155,290.0,0
21867.0,76,King,Pde,"{'latitude': -37.8853658, 'longitude': 145.2563574}",House,3.0,2.0,2.0,https://www.domain.com.au/76-king-parade-knoxfield-vic-3180-2017653519,865000.0,,CE-8695-XE,https://www.domain.com.au/property-profile/76-king-parade-knoxfield-vic-3180,732.0,https://bucket-api.domain.com.au/v1/bucket/image/2017653519_1_1_220310_022752-w4743-h3162
35057.0,33,Pickworth,Cr,"{'latitude': -37.9348275, 'longitude': 145.2442793}",House,5.0,3.0,2.0,https://www.domain.com.au/33-pickworth-crescent-rowville-vic-3178-2017643414,1625000.0,,KD-2089-NP,https://www.domain.com.au/property-profile/33-pickworth-crescent-rowville-vic-3178,749.0,https://bucket-api.domain.com.au/v1/bucket/image/2017643414_1_1_220307_025949-w4745-h3161
35057.0,39,Simon,Av,"{'latitude': -37.9234208, 'longitude': 145.2409834}",House,5.0,2.0,2.0,https://www.domain.com.au/39-simon-avenue-rowville-vic-3178-2017655876,1282000.0,,RA-9830-AD,https://www.domain.com.au/property-profile/39-simon-avenue-rowville-vic-3178,721.0,https://bucket-api.domain.com.au/v1/bucket/image/2017655876_1_1_220310_095514-w6000-h4000
42327.0,1,Pimpala,Ct,"{'latitude': -37.8631853, 'longitude': 145.2210658}",House,3.0,2.0,2.0,https://www.domain.com.au/1-pimpala-court-wantirna-vic-3152-2017647009,1180000.0,,GJ-4935-FC,https://www.domain.com.au/property-profile/1-pimpala-court-wantirna-vic-3152,630.0,https://bucket-api.domain.com.au/v1/bucket/image/2017647009_1_1_220308_045636-w1920-h1280
42327.0,6,Tara,Ct,"{'latitude': -37.8453882, 'longitude': 145.2298696}",House,3.0,2.0,2.0,https://www.domain.com.au/6-tara-court-wantirna-vic-3152-2017640123,885000.0,,NB-7574-ZC,https://www.domain.com.au/property-profile/6-tara-court-wantirna-vic-3152,751.0,https://bucket-api.domain.com.au/v1/bucket/image/2017640123_1_1_220304_034903-w1339-h893
42337.0,21,Haygarth,Ct,"{'latitude': -37.8884351, 'longitude': 145.219124}",House,5.0,3.0,4.0,https://www.domain.com.au/21-haygarth-court-wantirna-south-vic-3152-2017647455,1326000.0,,MT-9660-IJ,https://www.domain.com.au/property-profile/21-haygarth-court-wantirna-south-vic-3152,756.0,https://bucket-api.domain.com.au/v1/bucket/image/2017647455_5_1_220308_055331-w1620-h1080
42337.0,8,Pach,Rd,"{'latitude': -37.854429, 'longitude': 145.2446899}",Unit,3.0,2.0,2.0,https://www.domain.com.au/2-8-pach-road-wantirna-south-vic-3152-2017626619,831000.0,2,HC-6116-WN,https://www.domain.com.au/property-profile/8-pach-road-wantirna-south-vic-3152,284.0,0
5697.0,111,Ruby,Wy,"{'latitude': -37.794558, 'longitude': 144.851004}",House,4.0,3.0,2.0,https://www.domain.com.au/111-ruby-way-braybrook-vic-3019-2017662168,1490000.0,,AA-9377-TT,https://www.domain.com.au/property-profile/111-ruby-way-braybrook-vic-3019,471.0,https://bucket-api.domain.com.au/v1/bucket/image/2017662168_1_1_220315_125911-w1920-h1280
24877.0,17,Inkerman,St,"{'latitude': -37.7867163, 'longitude': 144.8818251}",House,4.0,2.0,3.0,https://www.domain.com.au/17-inkerman-street-maidstone-vic-3012-2017652514,1303000.0,,LH-1363-MG,https://www.domain.com.au/property-profile/17-inkerman-street-maidstone-vic-3012,481.0,https://bucket-api.domain.com.au/v1/bucket/image/2017652514_1_1_220309_114552-w1600-h1067
43407.0,690,Barkly,St,"{'latitude': -37.7960913, 'longitude': 144.8683302}",Unit,2.0,1.0,1.0,https://www.domain.com.au/5-690-barkly-street-west-footscray-vic-3012-2017608702,501000.0,5,YK-2941-YU,https://www.domain.com.au/property-profile/690-barkly-street-west-footscray-vic-3012,966.0,https://bucket-api.domain.com.au/v1/bucket/image/w827-h551-2011079161_1_pi_150322_100938
43407.0,96,Roberts,St,"{'latitude': -37.8091755, 'longitude': 144.8695601}",Townhouse,4.0,3.0,2.0,https://www.domain.com.au/4-96-roberts-street-west-footscray-vic-3012-2017655629,1050000.0,4,CW-0375-CG,https://www.domain.com.au/property-profile/96-roberts-street-west-footscray-vic-3012,186.0,https://bucket-api.domain.com.au/v1/bucket/image/w640-h480-6799928_1_pi_150301_061445
45777.0,87,Hamilton,St,"{'latitude': -37.811757, 'longitude': 144.886935}",House,3.0,1.0,0.0,https://www.domain.com.au/87-hamilton-street-yarraville-vic-3013-2017642316,1476000.0,,PB-0275-AI,https://www.domain.com.au/property-profile/87-hamilton-street-yarraville-vic-3013,291.0,https://bucket-api.domain.com.au/v1/bucket/image/2017642316_1_1_220306_104542-w1600-h1067
6127.0,22,Avalon,Av,"{'latitude': -37.6896711, 'longitude': 144.9200452}",Townhouse,2.0,2.0,1.0,https://www.domain.com.au/2-22-avalon-avenue-broadmeadows-vic-3047-2017648409,450000.0,2,DO-9222-UY,https://www.domain.com.au/property-profile/22-avalon-avenue-broadmeadows-vic-3047,753.0,0
6127.0,21,Elliott,Av,"{'latitude': -37.693292, 'longitude': 144.9312675}",House,4.0,1.0,2.0,https://www.domain.com.au/21-elliott-avenue-broadmeadows-vic-3047-2017646919,628000.0,,LD-3996-WA,https://www.domain.com.au/property-profile/21-elliott-avenue-broadmeadows-vic-3047,650.0,https://bucket-api.domain.com.au/v1/bucket/image/2017646919_3_1_220308_043050-w3464-h2309
11087.0,29,Clunes,Av,"{'latitude': -37.6723215, 'longitude': 144.9251609}",House,3.0,1.0,2.0,https://www.domain.com.au/29-clunes-avenue-dallas-vic-3047-2017601408,566000.0,,LE-2839-CX,https://www.domain.com.au/property-profile/29-clunes-avenue-dallas-vic-3047,593.0,https://bucket-api.domain.com.au/v1/bucket/image/2017601408_1_1_220216_115037-w4500-h3000
10597.0,4,Masefield,Tce,"{'latitude': -37.5971622, 'longitude': 144.9039723}",House,5.0,3.0,2.0,https://www.domain.com.au/4-masefield-terrace-craigieburn-vic-3064-2017656178,1313000.0,,YQ-7899-EF,https://www.domain.com.au/property-profile/4-masefield-terrace-craigieburn-vic-3064,512.0,https://bucket-api.domain.com.au/v1/bucket/image/2017656178_1_1_220310_113848-w4000-h2665
10597.0,24,Toongabbie,Pl,"{'latitude': -37.5808465, 'longitude': 144.93445}",House,3.0,1.0,1.0,https://www.domain.com.au/24-toongabbie-place-craigieburn-vic-3064-2017662266,530000.0,,OD-8104-XS,https://www.domain.com.au/property-profile/24-toongabbie-place-craigieburn-vic-3064,300.0,https://bucket-api.domain.com.au/v1/bucket/image/2017662266_1_1_220315_011730-w5760-h3842
10597.0,2,Valley,Ct,"{'latitude': -37.5942471, 'longitude': 144.9292892}",House,4.0,1.0,2.0,https://www.domain.com.au/2-valley-court-craigieburn-vic-3064-2017651979,705000.0,,CU-8033-LI,https://www.domain.com.au/property-profile/2-valley-court-craigieburn-vic-3064,695.0,https://bucket-api.domain.com.au/v1/bucket/image/2017651979_1_1_220309_103413-w4000-h2667
10597.0,12,Viewmont,Av,"{'latitude': -37.5710384, 'longitude': 144.9132069}",House,4.0,2.0,2.0,https://www.domain.com.au/12-viewmont-avenue-craigieburn-vic-3064-2017655455,656000.0,,XY-7456-FP,https://www.domain.com.au/property-profile/12-viewmont-avenue-craigieburn-vic-3064,392.0,https://bucket-api.domain.com.au/v1/bucket/image/2017655455_1_1_220310_073721-w2000-h1333
10597.0,36,Waterford,Av,"{'latitude': -37.609031, 'longitude': 144.921365}",House,3.0,2.0,1.0,https://www.domain.com.au/36-waterford-avenue-craigieburn-vic-3064-2017658180,610000.0,,BV-8281-VZ,https://www.domain.com.au/property-profile/36-waterford-avenue-craigieburn-vic-3064,320.0,https://bucket-api.domain.com.au/v1/bucket/image/2017658180_1_1_220317_013245-w1800-h1200
20307.0,15,Cooney,Cct,"{'latitude': -37.5286804, 'longitude': 144.9623266}",House,6.0,2.0,2.0,https://www.domain.com.au/15-cooney-circuit-kalkallo-vic-3064-2017647843,841000.0,,FI-3100-YN,https://www.domain.com.au/property-profile/15-cooney-circuit-kalkallo-vic-3064,512.0,https://bucket-api.domain.com.au/v1/bucket/image/2017647843_1_1_220308_064839-w1920-h1280
26487.0,29,Edson,Rd,"{'latitude': -37.5360781, 'longitude': 144.8960563}",House,4.0,2.0,2.0,https://www.domain.com.au/29-edson-road-mickleham-vic-3064-2017654761,694000.0,,QS-3254-SX,https://www.domain.com.au/property-profile/29-edson-road-mickleham-vic-3064,512.0,https://bucket-api.domain.com.au/v1/bucket/image/2017654761_1_1_220310_052855-w1000-h667
26487.0,14,Littlewick,Pde,"{'latitude': -37.5388198, 'longitude': 144.9041877}",House,4.0,2.0,2.0,https://www.domain.com.au/14-littlewick-parade-mickleham-vic-3064-2017649524,915000.0,,GF-2048-ET,https://www.domain.com.au/property-profile/14-littlewick-parade-mickleham-vic-3064,576.0,https://bucket-api.domain.com.au/v1/bucket/image/2017649524_1_1_220309_020638-w1600-h1200
35077.0,4,Fouz,St,"{'latitude': -37.6212514, 'longitude': 144.9303396}",House,4.0,2.0,2.0,https://www.domain.com.au/4-fouz-street-roxburgh-park-vic-3064-2017662516,502000.0,,KJ-5352-PE,https://www.domain.com.au/property-profile/4-fouz-street-roxburgh-park-vic-3064,202.0,https://bucket-api.domain.com.au/v1/bucket/image/2017662516_1_1_220315_015623-w5761-h3840
11897.0,19,Splendour,Cct,"{'latitude': -37.6236221, 'longitude': 144.7013104}",House,3.0,2.0,2.0,https://www.domain.com.au/19-splendour-circuit-diggers-rest-vic-3427-2017584142,627500.0,,JV-8280-EB,https://www.domain.com.au/property-profile/19-splendour-circuit-diggers-rest-vic-3427,272.0,https://bucket-api.domain.com.au/v1/bucket/image/2017584142_1_1_220307_125707-w1803-h1200
16877.0,75,Marigold,Cr,"{'latitude': -37.6990898, 'longitude': 144.9000661}",House,3.0,2.0,3.0,https://www.domain.com.au/75-marigold-crescent-gowanbrae-vic-3043-2017642094,870000.0,,HN-1719-WQ,https://www.domain.com.au/property-profile/75-marigold-crescent-gowanbrae-vic-3043,503.0,https://bucket-api.domain.com.au/v1/bucket/image/2017642094_3_1_220306_053612-w1920-h1279
17317.0,52,Blossom,Dr,"{'latitude': -37.6257728, 'longitude': 144.877699}",House,3.0,2.0,2.0,https://www.domain.com.au/52-blossom-drive-greenvale-vic-3059-2017642017,701000.0,,CA-9003-HY,https://www.domain.com.au/property-profile/52-blossom-drive-greenvale-vic-3059,414.0,https://bucket-api.domain.com.au/v1/bucket/image/2017642017_1_1_220306_014020-w1800-h1200
17317.0,11,Dorset,Dr,"{'latitude': -37.6599071, 'longitude': 144.9049409}",House,5.0,3.0,4.0,https://www.domain.com.au/11-dorset-drive-greenvale-vic-3059-2017659512,1155000.0,,JO-8194-UE,https://www.domain.com.au/property-profile/11-dorset-drive-greenvale-vic-3059,837.0,https://bucket-api.domain.com.au/v1/bucket/image/2017659512_1_1_220313_110923-w1920-h1280
17317.0,62,Greenvale Gardens,Bvd,"{'latitude': -37.6218354, 'longitude': 144.8771231}",House,4.0,2.0,2.0,https://www.domain.com.au/62-greenvale-gardens-blvd-greenvale-vic-3059-2017624842,1260000.0,,LI-4177-NW,https://www.domain.com.au/property-profile/62-greenvale-gardens-boulevard-greenvale-vic-3059,448.0,https://bucket-api.domain.com.au/v1/bucket/image/2017624842_1_1_220226_113425-w1800-h1200
17317.0,3,Maton,St,"{'latitude': -37.6295525, 'longitude': 144.8841289}",House,4.0,4.0,2.0,https://www.domain.com.au/3-maton-street-greenvale-vic-3059-2017644422,1700000.0,,QU-9220-OY,https://www.domain.com.au/property-profile/3-maton-street-greenvale-vic-3059,521.0,https://bucket-api.domain.com.au/v1/bucket/image/2017644422_1_1_220307_060037-w3840-h2615
17317.0,35,Saffron,St,"{'latitude': -37.6330927, 'longitude': 144.8772725}",House,3.0,3.0,3.0,https://www.domain.com.au/35-saffron-street-greenvale-vic-3059-2017642016,1125000.0,,RH-7276-RV,https://www.domain.com.au/property-profile/35-saffron-street-greenvale-vic-3059,372.0,https://bucket-api.domain.com.au/v1/bucket/image/2017642016_1_1_220306_013825-w1800-h1200
38197.0,42,Border,Bvd,"{'latitude': -37.588344, 'longitude': 144.701834}",House,3.0,2.0,2.0,https://www.domain.com.au/42-border-boulevard-sunbury-vic-3429-2017680309,715000.0,,DW-4500-EV,https://www.domain.com.au/property-profile/42-border-boulevard-sunbury-vic-3429,659.0,https://bucket-api.domain.com.au/v1/bucket/image/2017680309_1_1_220322_025107-w1500-h1000
43577.0,26,Sandham,Rd,"{'latitude': -37.6781276, 'longitude': 144.8736591}",House,3.0,1.0,2.0,https://www.domain.com.au/26-sandham-road-westmeadows-vic-3049-2017643800,756000.0,,QI-8854-AF,https://www.domain.com.au/property-profile/26-sandham-road-westmeadows-vic-3049,529.0,https://bucket-api.domain.com.au/v1/bucket/image/2017643800_1_1_220307_041845-w1600-h1066
6377.0,209,Albion,St,"{'latitude': -37.7605294, 'longitude': 144.9615493}",House,2.0,1.0,0.0,https://www.domain.com.au/209-albion-street-brunswick-vic-3056-2017666316,900000.0,,LW-4519-EU,https://www.domain.com.au/property-profile/209-albion-street-brunswick-vic-3056,171.0,https://bucket-api.domain.com.au/v1/bucket/image/2017666316_1_1_220316_022852-w1600-h1067
6377.0,10,Dods,St,"{'latitude': -37.7734018, 'longitude': 144.9623021}",Unit,2.0,2.0,1.0,https://www.domain.com.au/204-10-dods-street-brunswick-vic-3056-2017649917,710000.0,204,BE-4056-BX,0,0.0,0
6377.0,90,Lydia,St,"{'latitude': -37.7717401, 'longitude': 144.9677876}",House,3.0,2.0,1.0,https://www.domain.com.au/90-lydia-street-brunswick-vic-3056-2017654201,1825000.0,,IO-8707-DD,https://www.domain.com.au/property-profile/90-lydia-street-brunswick-vic-3056,171.0,https://bucket-api.domain.com.au/v1/bucket/image/2017654201_1_1_220310_041509-w1600-h1067
6377.0,9,Lyle,St,"{'latitude': -37.765055, 'longitude': 144.957773}",House,4.0,1.0,0.0,https://www.domain.com.au/9-lyle-street-brunswick-vic-3056-2017650708,1600000.0,,PU-9943-OU,https://www.domain.com.au/property-profile/9-lyle-street-brunswick-vic-3056,274.0,https://bucket-api.domain.com.au/v1/bucket/image/2017650708_1_1_220309_045722-w1600-h1067
6377.0,815,Park,St,"{'latitude': -37.7767712, 'longitude': 144.9528163}",Unit,2.0,1.0,1.0,https://www.domain.com.au/4-815-park-street-brunswick-vic-3056-2017643530,740000.0,4,YI-5106-AS,0,0.0,0
6377.0,22,Victoria,Gr,"{'latitude': -37.763355, 'longitude': 144.9704122}",House,2.0,1.0,1.0,https://www.domain.com.au/22-victoria-grove-brunswick-vic-3056-2017649565,1350000.0,,ZL-9200-QX,https://www.domain.com.au/property-profile/22-victoria-grove-brunswick-vic-3056,224.0,https://bucket-api.domain.com.au/v1/bucket/image/2017649565_1_1_220309_021238-w1600-h1067
6427.0,31,Duke,St,"{'latitude': -37.7677056, 'longitude': 144.9790815}",House,2.0,1.0,1.0,https://www.domain.com.au/31-duke-street-brunswick-east-vic-3057-2017652429,880000.0,,WV-5952-KD,https://www.domain.com.au/property-profile/31-duke-street-brunswick-east-vic-3057,102.0,https://bucket-api.domain.com.au/v1/bucket/image/2017652429_1_1_220309_112541-w1600-h1067
6427.0,7,Holmes,St,"{'latitude': -37.7611667, 'longitude': 144.9737037}",House,3.0,1.0,1.0,https://www.domain.com.au/7-holmes-street-brunswick-east-vic-3057-2017650478,1363000.0,,ZA-5268-SY,https://www.domain.com.au/property-profile/7-holmes-street-brunswick-east-vic-3057,533.0,https://bucket-api.domain.com.au/v1/bucket/image/2017650478_1_1_220309_042542-w1600-h1067
6447.0,483-485,Albion,St,"{'latitude': -37.758070000000004, 'longitude': 144.942748}",Unit,2.0,1.0,1.0,https://www.domain.com.au/4-483-albion-street-brunswick-west-vic-3055-2017635935,650000.0,4,HP-8507-YR,0,0.0,0
6447.0,23,Hunter,St,"{'latitude': -37.7665106, 'longitude': 144.9470092}",House,3.0,2.0,0.0,https://www.domain.com.au/23-hunter-street-brunswick-west-vic-3055-2017646465,1490000.0,,ZP-8956-WR,https://www.domain.com.au/property-profile/23-hunter-street-brunswick-west-vic-3055,259.0,https://bucket-api.domain.com.au/v1/bucket/image/2017646465_2_1_220308_030615-w1600-h1067
6447.0,508-510,Moreland,Rd,"{'latitude': -37.7525679, 'longitude': 144.9381057}",Unit,2.0,1.0,1.0,https://www.domain.com.au/1-508-moreland-road-brunswick-west-vic-3055-2017652468,430000.0,1,JR-6722-DB,https://www.domain.com.au/property-profile/508-510-moreland-road-brunswick-west-vic-3055,4050.0,0
6447.0,111,Whitby,St,"{'latitude': -37.7638224, 'longitude': 144.9411937}",House,4.0,2.0,0.0,https://www.domain.com.au/111-whitby-street-brunswick-west-vic-3055-2017648765,1441000.0,,OV-7519-SU,https://www.domain.com.au/property-profile/111-whitby-street-brunswick-west-vic-3055,345.0,https://bucket-api.domain.com.au/v1/bucket/image/2017648765_1_1_220308_115452-w1600-h1067
9707.0,1,Deans,St,"{'latitude': -37.734761, 'longitude': 144.966345}",House,5.0,1.0,3.0,https://www.domain.com.au/1-deans-street-coburg-vic-3058-2017656490,1810000.0,,FI-8246-KT,https://www.domain.com.au/property-profile/1-deans-street-coburg-vic-3058,843.0,https://bucket-api.domain.com.au/v1/bucket/image/2017656490_15_1_220311_124528-w1600-h1067
9707.0,185,Moreland,Rd,"{'latitude': -37.7552256, 'longitude': 144.9648399}",Townhouse,3.0,2.0,1.0,https://www.domain.com.au/4-185-moreland-road-coburg-vic-3058-2017632587,430000.0,4,HF-6274-IN,0,0.0,0
9707.0,80,Munro,St,"{'latitude': -37.7440938, 'longitude': 144.9591831}",Unit,2.0,1.0,1.0,https://www.domain.com.au/3-80-munro-street-coburg-vic-3058-2017653799,620000.0,3,NG-4117-QB,https://www.domain.com.au/property-profile/80-munro-street-coburg-vic-3058,628.0,0
9707.0,123,Nicholson,St,"{'latitude': -37.7481438, 'longitude': 144.9768233}",House,3.0,1.0,4.0,https://www.domain.com.au/123-nicholson-street-coburg-vic-3058-2017639797,1200000.0,,OE-8978-GX,https://www.domain.com.au/property-profile/123-nicholson-street-coburg-vic-3058,469.0,https://bucket-api.domain.com.au/v1/bucket/image/2017639797_1_1_220304_024242-w1920-h1278
